clip_id,timestamp,comments 
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:36,ㅇ겨주행?
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:36,개 무섭네
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:36,잰 왜가
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:37,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:37,불시검문
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:37,여 수고하십니다
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:37,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:37,더더더더더더
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:37,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:38,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:38,ㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:38,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:38,ㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:38,ㄹㅇ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:38,?
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:38,벌금 5천 내놔
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:38,역주행 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:39,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:40,나만 운없어
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:40,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:41,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:41,제일 수상하잖어
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:41,째고 오프로드 들어가면 안따라와
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:41,밀어버리자
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:41,튀자
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:41,역주행 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:41,밀주팔다 걸렷네
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:41,<<< 문제아
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:41,불심검문
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:42,꼬우면 아시죠 ?
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:43,죽이자
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:43,나만 운없어
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:43,넌 기분나뻐
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:44,전과있어서
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:44,삒뚜
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:44,주겨
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:44,관 ㅡ 례
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:45,신고 차량인가보네
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:45,?
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:45,더더더더더더더ㅓ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:46,앗
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:46,딱봐도 술처먹
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:46,zzzzzzzzzzzzz
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:46,?
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:46,예절주입기가자
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:46,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:47,ㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:47,삑두다
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:47,?
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:47,불어
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:47,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:47,ㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:47,불라고 ㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:47,더더더더더더더더더
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:47,더더더더더
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:47,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:48,앗
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:48,??????????????
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:48,앗..
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:48,???????
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:48,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:48,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:49,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:49,음주 ㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:49,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:49,불어 임마
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:49,더더더더더더더
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:49,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:50,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:50,불심검문이잖어 ㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:50,앗
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:50,ㄷㄷ;
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:50,앗
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:50,ㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:50,부러
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:50,ㅌㅌㅌㅌ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:50,교도소 간다
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:51,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:51,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:51,더더더더더더
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:51,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:51,앗
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:51,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:51,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:52,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:52,ㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:52,ㅌㅌㅌㅌㅌㅌㅌ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:52,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:52,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:52,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:52,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:52,앗
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:52,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:52,ㄴㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:52,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:52,청개구리 ㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:53,어디가 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:53,ㄷㄷㄷㄷ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:53,음주측정 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:53,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:53,?
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:53,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:53,청와대로 간다
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:53,??
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:53,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:53,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:55,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:55,교도소로 간다!
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:55,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:55,ㅁㅊ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:56,ㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:56,상남자
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:56,상특ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:56,현행범 ㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:56,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:56,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:56,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:56,대놓곸ㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:56,나 돈 많아
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:56,노빠꾸 ㄷㄷ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:56,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:56,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:56,ㅋㅋㅋㅋㅋㅋㅋㅋ현-명
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:56,킹부러
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:56,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:56,상 남 자
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:56,???????
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:56,??????????????????
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:58,그 방법
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:58,어
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:58,상특
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:58,ㄷㄷㄷ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:58,?
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:58,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:58,ㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:58,응?
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:58,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:58,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:58,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:58,??
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:58,zzzzzzzzzzzzzzzz
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:58,?
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:59,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:59,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:59,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:59,ㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:59,남자다잉
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:59,????
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:59,패기 ㄷㄷㄷㄷ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:59,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:59,?
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:59,?
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:59,?????
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:59,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:59,??
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:59,????/
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:59,?ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:59,??????
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:54:59,멋지다
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:01,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:01,?
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:01,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:02,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:02,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:02,?????????
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:02,더더더도더
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:02,?ㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:02,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:02,?????
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:02,?
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:02,경관폭행!
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:02,감옥 ㄱㄱㄱ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:02,미친 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:02,깜 빵 가 자
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:02,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:02,???
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:02,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:02,?
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:02,개쩐다
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:02,?????????
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:02,??????????????
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:02,?
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:02,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:03,?
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:03,고라니
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:03,범죄자다
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:03,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:03,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:03,??
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:05,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:06,가자
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:06,민중의 지팡이가!!
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:06,경찰을 죽였어
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:06,ㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:06,상남자
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:06,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:06,맙소사
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:06,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:06,어째서?>
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:06,고라니~
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:06,???
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:07,경찰살인무엇
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:07,뿅가죽음
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:07,고혈압으로 쓰러트린건가!
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:07,남자 똘삼
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:07,?????????????????????????????????????/
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:07,해결
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:07,?
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:07,납치 ㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:07,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:07,?
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:07,조졌다
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:07,¿
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:07,??????
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:07,?????
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:07,벌금 각인데 ㅋㅋㅋㅋㅋ
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:07,꺼어억
EnticingTrustworthyBasenjiTwitchRaid,2019-05-08 22:55:08,미1친 ㅋㅋㅋㅋㅋ
